1 2 3 4;1 4
320 813 831 885 1923;320 813 1923
226 407 963 1227 1791;226 963
22 325 1354 1538 2008 2227;22 325 1538 2227
3 165 182 347 372 504 1263;3 165
440 812 813 831 934 935 2596;813 934
80 138 628 686 1380 1559 1665;80 628 686 1559 1665
17 79 110 411 753 1159 1837;79 411 1159
467 1230;467
443 444 595 680 708;443 444 595 680
321 813 934;813 934
194 195 410 642;194 195 410
12 174 311 1138;12 174 1138
476 732 1540;476 732
164 2699;164
121 123 748 839 1862 2165;121 748 839 2165
72 110 791 1099 1129 1791;791 1099
342 2477;2477
8 2452;8
88 2322 2726 2897;2897
813 1531 1693 1708 1728 2507;1531 1693 1728 2507
1095 1182 1419;1095 1182
72 131 226 407 963 1069 1791 2716;72
68 69 380 854 1198 1353;68 380 1353
851 1500;851
366 503;503
945 1166 1295;1295
159 1624 2607;159
1425 1718 2217 2689;1425 2217 2689
136 225 272 276 500 502 1759 1888 2100;225 272 500 1759 2100
160 289 782;782
401 973;401
477 1158;477
330 2573;330
435 470 529 579 1953;529 1953
598 1449;1449
352 1225 1858;352
5 389;389
20 21 23 833;20 21 833
464 736 1846;1846
385 792 1658;385 1658
46 178;178
537 538 768;538 768
581 1131 1404 1474;1404
864 1099;864
1538 1849 2527;1538 1849
64 589;589
943 1257 1398;1257
506 1068 1174 1542;506 1174 1542
1189 1197;1197
556 557 1226;1226
859 912 1261;912
20 139 140;20 139
179 315 814 929 1152;179
2 17 57 1327 2042 2311;17 57 1327
342 2477;342
580 905 1061 1261;1061 1261
657 762 2025;2025
211 301;301
266 429 504 753 1953 2014;753 1953 2014
12 311;12
49 50 51 667 1566 1978;50 51 667 1978
21 139 140 526 911 1565 1857;139 140 911 1565
303 306;303
334 463 1459 1623 2088;463 2088
1395 1396 1486 1513;1486
17 79 1301 1497 1821;17 79 1301
319 1124 1475 1801;1124 1801
413 591;591
774 2272 2284 2315;774
1006 1013 1825;1013 1825
1370 2561;2561
22 23 248 471 683 1609;22 23 248 471 683
12 13 95 173 311;12 95 173 311
334 1421 1842 2621;334 1421
1103 1111;1103
467 652;467
20 139 783;20 139
20 22 23 494;20 23
414 1302;1302
789 1804;1804
918 980 1229 1350 2157;980 1229 1350
1375 1784;1375
347 1130;1130
735 1004;735
73 129 353 557 1658;73 129 1658
220 502 572 1214;502 1214
282 531 602 759 1551 1888 2230;282 531 1551 1888
2446 2539;2446
666 728;666
101 220 224 2144;101 224
121 122 123 377 839 2254;121 122 123 377 839
2473 2684;2473
2 3 693 1555;1555
270 2222;2222
329 524 2094;524 2094
460 462 544;460 544
20 21 180 1877 2379;21
473 525 692 693;525
657 659 762;657
326 328;328
2 181 182 765 766;2 181 766
141 236 391 1392;141 1392
273 502 662 966 1055 1896;273 502 966 1055 1896
22 780 1507 1596 1825;22 780 1507
414 1302;1302
10 240 241 242 243 244 1042;241 242
76 226 1069 1858 1992;76
55 1744;1744
1396 1442 1485 1486;1485
273 295 536;273 536
183 581 604;604
220 778 2177 2242;2242
379 990;379
413 477 1072 1315 1316 1703;413
62 65 248 249 292 686 890 1250 1297;62 1250 1297
8 636 712 983;636 983
61 62 67 109 777 819 1101 1250;62 1101
326 327;326
125 689 1058;689
270 1685 2222 2577;1685 2222 2577
162 164 1576;1576
170 247 271 272 273;170 247 271 273
68 71 324 1353;71 324 1353
95 96 173 1138;95 96 173
352 556 557;557
22 324 626 683;22 626
5 236;236
2228 2752;2752
471 596 1061 1718;471 596 1061
234 1167;1167
65 251 754 755 932 1349 1593 2219;65 251 754 1593 2219
132 233 774 1176 1203 1555 2315;132 774 1203 1555
563 887 1682 2050 2514;563
1161 2242;2242
55 60 1200;55 60
77 1123 1295;77
218 357 922 993;218 357 922
2 3 765 1844;2 3 765
179 634;179
491 933 969 1422 1894;491 1422 1894
12 829 830 878 1044 1331;829 830 1044
97 224 500 1205 1214;224 500 1205 1214
399 623 753 1261 1767 1921;623 1261 1767
124 125 126;126
345 441 812 884 934 978 1190 1288 1813 2207;441 812 934 1190 1288
190 191 265 266 287 313;190 191 287
891 1463;1463
332 1652;1652
106 1672;1672
248 813 1004 2142;248
580 905;905
1034 1342 1343 1345 1777;1342 1343
545 800 801 1234;545 1234
9 2320;2320
132 453 454 537 664;132 453 537 664
156 1699;156
179 320 440 824 884 1134 1191 1272;179 320 440 884
1607 2637 2754;1607
580 625 626 808;626
62 65 250 589 683 686 1279;62 250 683 686 1279
466 467 678 980 981 1495;467 678 980 981
95 173 311;95 311
363 2012 2717;363 2012
117 176 1545;176 1545
413 438 721;413
273 516 873 1147;273
356 396 397 867 1583;356 867 1583
18 19;18
24 460 476;460
353 556;353
2111 2740;2740
1228 1827;1827
747 1596;1596
1375 2714 2715;2715
1587 2444;1587
1544 2360;1544
1632 1633 1642 2039;1632 1633 1642
106 180 504 621;621
183 296 603 604 765 2120;765
287 429 546 2717;287 429 2717
158 700 855 856 1240 1312 2689;158 2689
979 1046 1229;979 1229
129 941 1026 1070 1227 2172 2414;129 1227
1040 1068 2142;1068 2142
425 429 504 747 1596;747
94 174 324 1138;174 324 1138
274 279 518 804 2266 2313 2430;274 279 2313
62 65;62
544 1403 2336;1403
500 501;500
325 326 327 328 495;326
664 1324 2314;1324 2314
354 397 742 917 1044;354 397 742 917
352 557;557
12 82 84 246 1290;82
110 213 624 1300;110
444 445 2208 2297 2731;444 445 2208 2297
89 356 357 918 922 993 1198;357 918 922 993 1198
542 2571;2571
95 96 173 174 1138;95 173 1138
263 420;263
3 190 520 692 693 735 1004 1793;692 693
1930 2514;1930
179 825 1127 1220 1352;179 825 1127 1352
42 170 272 472 623 1313 1767 1895;42 472 623 1895
225 500 2122;225 500
340 754 755 898 900 953 954 1750 2241;340 898 900 953 954
132 247 273 516 608 747 1286;132 273 516 608 747
79 82 83 84 930 1290;82 83 84
151 314 453 536 605 693 1287 1322 1814 1837;314 693 1837
2 3 181 370 1614 1619 1981;2 3 181 370 1619
12 94;94
117 132 329 453 454 524 1545;132 453 454 524 1545
420 829 877 2028 2194;420 877 2028
191 425 427 429 611 619 1091 1143;1091 1143
397 469 612 917 1198 1287 1331 1837;397 469 917 1198 1287
74 2075;74
439 442 443 444 445 812 1727 1729 2297;442 443 444 445 1727
330 1233;330
376 377 748 839 2165 2369;2369
957 1531;1531
134 151 1233 1239 2221;151
420 468 469;469
53 86 789 2164;86
163 353 781 782 1569;163 353
1917 2308;1917
12 94 173 311;12 94
133 167 266 275 287 520 735 785 2314;133 520 735 785 2314
77 1123;77
489 507 625 1380 1792 2813;1792
333 850 943;333 850
2712 2713;2713
2441 2571 2714 2715;2441 2715
884 986 1135;884 1135
23 489 833 908;833 908
213 214 225 688 1439;214 688
453 524 537 664 665 1719;524 537 664 665
20 248 471 615 748 896;248 896
54 1210 1566 1746;54 1210 1746
124 125 160 941;125
1735 2477;1735
2468 2889;2889
9 471 1061 1304 1586 2148;9 1586 2148
813 831 832;813 831
242 399 979 1198 1229 2458;979 1229
12 94 96 311 1464;12 94 96
12 13 94 174 311 324;12 13 94 174 311
545 1000;1000
320 321 440 813 831 832 885;813 831
374 1865;1865
1182 1419;1182
175 176;175
7 114 917 1584 1625;7
271 1315;1315
354 742 917 1584 1625 1940 2275;742 917 1584 1625 2275
838 1651;1651
181 182 183 604 765 1893;182 604 765 1893
460 861 1234 1510;460
33 70 1483 1484 1770;1483 1484 1770
69 867 917 918 931 1461;918 931
7 962 1090 1232;962
1805 2496;2496
120 192 514 966 1547 2081;192 514 1547 2081
216 401 1555;216 1555
974 1035 1732 2170;974 2170
374 637 941 1553 2064 2544;374 637 941
534 657 2006 2933;534 2006 2933
1807 2750;1807
248 625 628 686 721 808 853;248 628 686
13 174 625 686 773 808;625 686 773 808
1674 2102 2270;2270
62 676 876 1708;62 876
636 722 983;722 983
747 1155;747
192 213 257 662 688 717 966 1104;192 213 662 688
538 664 1056 1581;538 1056 1581
1507 1825;1825
54 543;54
124 1553 1653;1553 1653
1475 1735;1475
460 462 544 1436;460 544 1436
532 2136;2136
525 1002 1003 1086 1814;1002 1003
150 1033;1033
68 554 1208 1351 1353 1461 1789 2516;68 554
79 81 177 467 652 1230 1495;81 652 1230 1495
450 1127 1136 1865;450 1127
555 869 1959 2606;869 1959 2606
12 324;324
415 537 538;538
579 1286;1286
21 140 394;140 394
190 191 266 429;191 266 429
20 139 253;139 253
225 500 502 933;500
62 64 66 216 249 1142;62 64 66 249
124 125 126 164 374;126 374
2 3 181 603 765 766 1013 2051;2 3 181 765 1013
686 831 832 934 1419 1542;832 1419
320 439 812 813 1288;812 813
697 1616 1771;1771
224 501 530 1918;224 501 1918
73 217 830 1044 1088 1659;1659
484 2065;484
410 1055;410
732 733 2641;732
198 1606;1606
190 191 222 232 258 264 429 455 505 1048;429 455
405 901 1982;901
232 696 1657 1757;232 1657 1757
54 150 1212 1213 2173;1212 2173
596 927 1129 1261 1313 1609 2000 2096;1129 1261
259 490 753 1302 1417 1537 1953 2796;490 753 1302 1953 2796
976 1292 2792;2792
325 327;325
395 1896 2122;1896
289 878 992 1405 1436 1782 2617;289 992 1436 2617
197 200 1268 1970 2253;197 200
437 438 1924 2680;438
165 232 621 1490;621 1490
20 21 139 225;20
232 851 1296 1784 1883;1296 1784
164 330;330
247 379 1665 2369;247 379 1665
29 78 1452;78 1452
233 524 605 608 629 1952 1972;233 605 608 1952 1972
738 1310 1601 2093;738
334 463;463
62 64 66 249 250 252 292 1848 2037;62 64 66 250 292
522 1175 2427 2428;2428
20 139 140 1019;20
303 306 810 1317;810
354 358 741 922 1045 1596;354 358 1045 1596
46 1817;46
218 354 357 358 397 867 922 993 2816 2907;397 922 2816 2907
15 103 1385 1463;103 1463
368 1637 1638 1723;368 1637
133 273 537 1282 2090 2270;133 273 1282
75 76 130 1069 1070 1088 1858 1992 2125;1858
654 1761 1968;654 1761
547 1924;547
560 1545;560
979 980 1229;979 1229
528 1692;1692
170 272 273 516 608 761;170 272 273 516 608
70 1100 1483 1484 1770;1483 1484 1770
176 2090;176
12 311;12
12 95 173 311;12
20 22 140;20 140
233 273 524 688 780 788 873;233 873
225 470 1490;225
563 887;563
165 222 232 257 455 619 2263 2278;222 232 455 619
125 695 1614;125
177 241 242 243 1046 1230;241 242 243
309 310 551 2734;310 551
1128 2130 2131 2132;2130 2132
125 126;126
1807 2311;1807
232 257 429 662 688 716;232 429 716
124 374;124
973 1292 1863;973
792 2148 2545;2148 2545
71 112 897 918;71 112
1281 1867 2510;1281
313 642;642
1944 2077 2335;2335
165 455 2319;2319
511 512 1273 1711 1735;1273
33 132 1383 1384 2200;132 1383 1384
110 217 415 416 774 2096;110 416 2096
1692 1742 2118;2118
124 126;124
771 1178;771
81 650 651 652 884 979 1229 1301;650 651 652 1229
132 181 454 516 608 1952 1972 2574;132 454 516 608 1972
401 774 1102;401 774
711 858;858
227 275 2183;227 2183
1449 1578;1449
1174 1542 2142;1174 1542
248 686 890;248 890
196 198 201 1268 1467 1468 1470 2130 2133 2363;1467 1470 2130 2133
1167 1674 1836 2385 2534;1674 2385
20 23 139 697;20 139
214 830 1130;214 830
20 22 139 142 391;20 22 139
124 125 126;125
94 1933;94
124 2717;2717
368 1636 1637 1638 1723;368 1637 1638
37 39;39
484 1618;1618
400 1304 2354;400
179 320 321 813;179
458 1444 1737 1787;458 1444 1737
326 446 738;738
60 2160;60
571 572 1150 1660;571 572
706 707 1398;1398
1235 1236;1236
611 728 1028 1150;728
68 359;359
301 307 308;301
79 111 140 195 239 410 1710 2150;79 111 239
800 801;800
78 1076 1452;1076 1452
409 795 2526;409
139 923 2023;139 923
81 467 652;81 652
2368 2386 2780;2368
253 1527;253
73 131;131
1034 1038 1344 1684 1777;1034 1038 1344 1777
248 683;248
178 824 825;178 825
23 658;658
9 140 1243;9
110 139 194 216 232 455 660 2148;110 194 232 660 2148
62 243 653 654 1275 1320;62 653 654 1275 1320
20 21 139 140;20 21 139
135 274 1843;274 1843
666 728;666
216 774 791 1555;774
439 934 1727;934
973 1084;1084
21 22 23 139;21 139
20 21 139 140 489 492 526 911 1565 1762;20 139 140
891 892;892
286 472 1425;472 1425
173 174 324;174
14 34 68 69 71 357 554 854;68 69 71 554
190 267 287 312 429 505;190 287
360 1063 1247 1753 2268;1063 1247 2268
262 639;639
625 683 773 808;625 683 773
185 1295;185
551 1151 1152;551
5 236 237 504;236 237
207 2729;207
269 270 344 345 346 818 1579 1688;344 345 346 1579 1688
222 420 524 973 1292;420 524 1292
110 112 931 1349;112 1349
1043 2140;1043
454 664 973 1157 1536;454 664 1157 1536
218 356 357 397;218 356 397
10 20 494 1263 1264 1650 1657 1757;20 1264 1757
1632 1633 1882 2039 2290;1632 2039 2290
574 871 872;871
736 737;737
95 324 1138 1483 1484;95 324 1138 1483
425 514 749 2163;749 2163
2 297 621 758 765;2 758
70 81 652 754 1484 1723 1770;81 652 754 1484
54 402;54
1900 2721;1900
125 126 289 637;125
113 2493;2493
460 462;460
72 226 352;72
194 195 716 1759 2193;194 195 716 1759
167 524 664 665;664 665
460 1754;1754
500 501 933;500 933
24 545 1000;24 1000
1921 2217 2566;2217 2566
425 453 524 665 676;425 453 676
151 735 1383 1384 2089;151 1384
1102 2263;2263
122 748 2717;122 2717
2295 2633;2633
72 73 106 107 226 764 963 1791;226 963
326 328;326
268 429 1953 2014;1953 2014
616 1802;616
500 501 502 933;502 933
1535 1872;1872
1103 2723;1103
327 328 446;327
1400 1874;1874
110 1037 1482 1575 1627 1628;1627
24 460 1845 2288 2617;24 2617
82 246 1105 1667;1105 1667
91 137 278 520 735 1782 2485;520 735 2485
225 330;330
495 496;496
334 343 460 463 644 733 2267 2432;334
1431 1639 2620;1639 2620
813 1127 1352;813 1127
789 1336;789
125 126 162 164 916 1570 1573 1576;125 126 916
190 265 287 1721;287 1721
319 1675 1676;1675 1676
12 174;12
20 52;52
220 426 1267;426 1267
303 304;304
257 2621;2621
156 1699;156
108 356 397 867 918 2469;356 397 867 918 2469
969 1302 1535;1302
64 249 293;64
336 1417;336
126 160 289;126
320 1559 1585;1585
1544 2685 2791;1544 2685
521 1677;521
194 195 410 494 859 947 2511;859 947
26 460 476 1540;460 476 1540
14 70 1483 1484;1483
850 943;943
136 279 2346;136 279
1022 1084 1339;1084 1339
24 124 125 126;24 126
248 686 2638;248 686
352 353;352
320 813 885;320 813
94 96 1138;94 96
513 1176 1300 1555 1655;1300
357 397 830 918 931;830 931
1691 1742 2118;1742
334 533 566 2026 2147;334 533 2147
536 1449 1578;536 1449
17 79 110 1101 2150;79 110 1101 2150
125 126;125
1197 1288 2119;1197
232 1266;232
330 453 500 501 1976;330
304 306 326 328 478 1963;328
649 738;649
375 771 2694;2694
21 140 517 596 1923;517 1923
1712 1951;1712
3 182 2138;182 2138
303 1306 1325;303 1306
81 467 652 980 981 1046;81 467 652 980 981
55 354 564 701 1200 1704 2709;55 564 1200
1846 2242;2242
216 1878;216
330 494 1241;494 1241
546 591 2294 2504;591
75 129 1069 1070 1088 1858 1992 2125;1858
20 140;140
632 1074;632
303 304 306 307 327 1181 1620 1778;304 307 1181 1620
177 722 1022 1603 1768 1814;177 722
49 50 150 667;49 150 667
54 1201;54
619 701 1515 1813;619 1813
491 656 2079;491 656
274 279 2659;274 279
218 356 397;218 397
460 544 681;460 544
82 84 1290;82 84
4 1265 2338;4
893 908 1280 2548;908
636 722 983;722 983
513 514;513
286 770;286
12 13 95 96 173 174 324 1138;95 96 173 324 1138
177 651 652 979 1229 1230;651 1229
195 410;195
3 182 453 454 524 766 1739 2283;3 453 524
23 493 834;493 834
563 887;887
361 362 1424 1477 1548 1843;362 1477 1843
809 810;809
409 795 1354 1355 1504;1355
500 502 1143 1765 2431;500 502 2431
62 214 232 1191 1320 1687 2049;62 214 1191 1320 1687
514 1862 2165 2301 2369;1862 2301
32 272 623 672 1527 1895;272 623 672 1895
302 304 719 1182;302 1182
95 96 173;95 173
12 13 94;12 94
353 781;353
174 311 1138;174 1138
81 177 650 651 1046 1230;650 651
20 561;561
790 846 1058 1646 1804;790 1058 1646 1804
20 140 195 248 686;248 686
563 887;563
1899 2675;1899
320 876;320
151 693 775 977 2282;693 775 977 2282
118 2619;118
325 326;325
1181 1533;1533
110 112 216;110 112
426 497 770 1050 1490;497 1050
103 253 1385;103 1385
9 1060 1061 1598;1060 1061
497 764 770 1050 1633 1639 2018 2488;770 1633 1639 2488
369 575 2268 2420;369 575 2268
31 984 1136 1775;31 984
76 557 781;76
2 3 766;2 3
1508 2577;2577
1339 1547;1339
321 439 885 1193 1925;321 885 1925
82 240 241 242 243 244;241 242 244
1597 2475;2475
23 142 176 372 1265;142 176 372
136 279 700 2659;136 279 700
122 663 2091 2098;122 663 2091
89 357 931 993;357 931 993
96 379 1526 2728;96 2728
1476 2651;1476
30 31 592 813 884 885 986 1135 1620;31 592 884 885
418 678 679;679
1681 2224 2277;1681
193 495 788;495 788
402 997 1507 2074;402
81 650 917 1229;917 1229
338 1082 1526 1713;338 1526 1713
46 823;823
936 939 1824;1824
427 490 561 642 1537;490 561 642 1537
958 2293 2433 2715 2881;2293 2433 2715
212 365 439 519 628 1182 1524 1728;1182 1524
233 272 579 608;272 579 608
248 628 1380 1559 2806;628 1559 2806
491 656;491
322 374;374
218 357 867 931 1045;357
79 83 84 243 930;83 84 243 930
1379 1632 1642 1669;1379 1632 1669
510 839;510
580 628 905;580 905
325 649 738 1538 2151;325 1538 2151
253 254;253
20 615 859;20 615
823 1817 2335;823
530 758 759 1551 1956;530 1551 1956
498 2031 2242;498 2242
16 270 876 1033 2973;16 1033
937 1228;937
111 114 216 790 791 931 1449 1804;790 1449
353 781;781
1069 1992;1069
97 142 180 223 382 455 675 1102 2263;97 382 455 675 2263
252 444 1272;444 1272
452 1816 2552;452
37 886 888 2435;886
212 625 628 853 906;628
1573 1574 1701;1573 1701
1072 1095 1956 2323 2668;1095 2323
92 134 266 453 1002 1503 2681;92 1503 2681
117 175;175
226 407;226
20 23 139;20 23
23 139 394 853;139 394
836 937;937
325 410 495;410
1747 1828 1830 2402;1828 1830
358 931 993;931
632 1179 1746 1965;1746 1965
302 792 794;302
440 812;812
71 650 981 1351 2401;71 650
20 98 141 180 232 391 675 994 2573;20 180 994
1111 1987;1987
352 556 557;557
513 514;513
21 23 140;140
320 813 831;320 813
62 65 898 900 1250 1929 2157;62 65 898 900 2157
1022 1405;1022
79 239 272 828 868 1041 1045 1710;79 239 1041 1710
2416 2863;2416
326 494 580 773 905 1061;326 580 773 905
124 637 836;637
304 1132;1132
1056 2223;2223
233 780;780
39 1597;39
142 223 232 383 1102 1266 2263;223 232
192 273 1104 1453;273 1104 1453
448 851;851
301 303 308 325;301 308
402 717;717
416 774 1558 2315;416 774 1558
50 363 779 1978;363 779 1978
1247 1417 1763 2189 2939;1247 1763 2189
1865 1957;1865
122 376 379 625 663 1655 1932 1934 2001;379 1655 1934
21 22 140 494;22 140
1641 2580;1641
878 2101;2101
409 795 1354 1355;409
453 454 524 664 665;453 454 524 665
1103 1111 1803 1810 2623;1103 1810
871 1103 1987 2359;871
125 126 160;125 126
12 95 173;12 173
82 245;82
216 791 1300 1405;216 791 1405
473 474 692 693;474 692 693
812 831;812
956 2267;956
325 328 428;325 428
89 354 832 922;354 832 922
217 485;485
524 665 890 1022 1739 1814 2101;890 1814
395 1103 2302;395 2302
563 887;563
356 742 867 917 1198 1584 2275;356 742 867 917 1198
544 944 1452;544
181 285 474 690 691 693 1383 2200;181 474 690 691
320 813 934;813 934
12 13 96;12
695 1207 1551;695
147 1157 1467 1527;147 1157
1324 1885;1885
544 944 1077 1686;944
81 650 652 980 981 1279 1338;981 1279 1338
1235 1236 2692;1236 2692
426 843 1091 2071;843 2071
579 1055;579
101 393;101
75 76 226 407 963 1069 1070 1225 1649 1791;1649 1791
222 288 1721;1721
170 233 247 271 524 608 688 780 1502 1972;247 271 780 1972
460 1993;460
1016 1017;1016
1873 2321;1873
592 1804;1804
62 64 66 2422;62 64 66
368 533 1636 1637 2513;368 533 1637 2513
73 74 127 129 130;73 127
374 781 941 2212 2222 2582;781 941 2222 2582
1235 1236;1235
362 1231 1372 1423 1477 1548 1873;362 1477 1873
1374 1478 1875;1478 1875
124 374 637;637
1020 2700;1020
64 958 2049;2049
267 537 549 2044;267
26 28 1417 1957 1990 2319;26 28 1957 1990
133 170 220 247 271;133 170 247
3 474 693 760;474 760
125 126 322 374;125 126 374
325 326 446;326
1537 2470 2722;2722
460 1436;1436
1489 1746;1489
28 460 1166 1235;28 460
248 580 773;248
87 90 92 132 181 2661;87 90 92 132 2661
117 175 887;887
55 60 218 354 357 358 397;55 60
555 775;555
401 749 973;401
664 954 1019 1287 2241;664 954
54 1298;54
133 443 444 473 595 765 813;443 444 473 595 765
82 84 246 791 1099 1259;82 84 246
471 623 639 660 1304 1895 2000;471 660 1304 1895 2000
124 125 2064;125
179 526 625 929 2160;179
20 139 140 223 1102;20 139
344 345 818 876;345
182 517 688 1041 1767 1921;688 1767 1921
247 285 453 2305 2314;285 453 2305 2314
825 1031;1031
193 194 717 788 1759;193 194 1759
1131 1446 2061 2501;2061
851 2249;2249
360 2559;360
320 831 934;320 831
12 173 376 915 990 1526;376 990
363 1489;1489
1181 1533 2104;1533
20 21 23;20 23
150 952;150
76 127;76
132 453 454 524 664;132 453 454 524
73 300 1701;1701
489 665 894 1156;665
321 812 813 885 934 1037;321 812 813 1037
110 216 217 401 1301 1328;216 217 401
27 29 255;27 29
458 537;458
262 319;319
2 3 182 1161;2 3
322 374 1570;322
485 1943;485
262 610 1520;262
660 1436 1921;1436 1921
9 471 1061;9 471
812 813 825 934;813 934
974 994 1883;994 1883
121 122 140 361 526 538 1002 1244 2040 2321;122 538 1002 1244
135 275 277 423 855 1582;277 1582
176 1544;1544
851 1622;1622
547 1072;1072
182 233 453 692;233 453
64 216 755 1349;755 1349
460 546;460
483 1398 1737;483 1737
374 916 1653;374 1653
669 670;669
3 473 692 693;693
12 96 177 241 311 324 1230;12 96
